lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
0.0,0.0,0.0,-0.08300280570983887,0.01981818675994873,-0.009809654210073404,-0.15700292587280273,-0.01409536600112915,-0.022466895174545698,-0.2015950083732605,-0.03774219751358032,-0.041578319859070234,-0.21579033136367798,-0.10754632949829102,-0.05738753173903888,-0.1671377420425415,-0.24262911081314087,0.004360990594761915,-0.22395062446594238,-0.3356338143348694,-0.014088023457986765,-0.2574547231197357,-0.3893178701400757,-0.02537073661045497,-0.28652527928352356,-0.4357297122478485,-0.03347094823078578,-0.1388413906097412,-0.28631871938705444,-0.011451868344408922,-0.20423495769500732,-0.3995853662490845,-0.0379785345907635,-0.2504764497280121,-0.44500234723091125,-0.05368291307644313,-0.29277390241622925,-0.4734443724155426,-0.060056791644854,-0.10935908555984497,-0.29699987173080444,-0.030548439365190916,-0.20556193590164185,-0.2623788118362427,-0.06854729820446437,-0.19827353954315186,-0.14540702104568481,-0.06991339195923274,-0.1802271604537964,-0.06931298971176147,-0.05912824068622058,-0.08447664976119995,-0.2657068967819214,-0.05120275263146823,-0.1582355499267578,-0.1787928342819214,-0.07903060783104365,-0.1594802737236023,-0.08788424730300903,-0.07913373876766627,-0.1475048065185547,-0.032635390758514404,-0.07188712526516383
0.0,0.0,0.0,-0.08231544494628906,0.019786417484283447,-0.008522445480764418,-0.1566007137298584,-0.014015793800354004,-0.020061350572348147,-0.2011178731918335,-0.03660917282104492,-0.03829947407865575,-0.21600770950317383,-0.10478657484054565,-0.053124535042286425,-0.16584283113479614,-0.24429255723953247,0.007030919049441309,-0.22351276874542236,-0.33692866563796997,-0.0102895415904527,-0.2570224106311798,-0.39032381772994995,-0.020671301666141062,-0.28567367792129517,-0.43733522295951843,-0.02819558154368451,-0.13821393251419067,-0.2878573536872864,-0.009231653209269552,-0.20386368036270142,-0.40133774280548096,-0.034770633238792925,-0.24966824054718018,-0.44720906019210815,-0.04990387256765416,-0.2911265790462494,-0.4762502610683441,-0.055903210449457674,-0.10921138525009155,-0.29882699251174927,-0.028848982560873537,-0.20552515983581543,-0.26195669174194336,-0.06612249385142377,-0.19838911294937134,-0.1446666121482849,-0.06758157830262235,-0.18060815334320068,-0.06849002838134766,-0.05698284800672582,-0.08448165655136108,-0.2679305076599121,-0.04999319385314038,-0.15808343887329102,-0.18002688884735107,-0.07722083400511792,-0.16003257036209106,-0.08818739652633667,-0.07746150265955976,-0.14921420812606812,-0.03215491771697998,-0.0704915143134599
0.0,0.0,0.0,-0.08387523889541626,0.019894957542419434,-0.008132018273670383,-0.15825951099395752,-0.015149414539337158,-0.0192443711068222,-0.20279395580291748,-0.03639274835586548,-0.03708858614226074,-0.2174375057220459,-0.10377323627471924,-0.05168450077434272,-0.16791671514511108,-0.24174290895462036,0.0073140197117140815,-0.22607725858688354,-0.33255696296691895,-0.01027661201914043,-0.2593722939491272,-0.3856152892112732,-0.021385634442765422,-0.28812968730926514,-0.43383336067199707,-0.02944332373698444,-0.13990944623947144,-0.28560787439346313,-0.008950994474787421,-0.20643329620361328,-0.3953391909599304,-0.034217031797368236,-0.25179052352905273,-0.4410630464553833,-0.04956394260187835,-0.2931988835334778,-0.4708452522754669,-0.05597217207213134,-0.10989564657211304,-0.29742592573165894,-0.028503853952486224,-0.20619601011276245,-0.2582833170890808,-0.06493592461009712,-0.19847846031188965,-0.1419880986213684,-0.06592956384082527,-0.1802799105644226,-0.06639987230300903,-0.055309599390227504,-0.08456742763519287,-0.26709163188934326,-0.049641879400212474,-0.15847289562225342,-0.17888891696929932,-0.07569851925035209,-0.16034948825836182,-0.08862525224685669,-0.07506481756826133,-0.14925825595855713,-0.03375047445297241,-0.0677002464737484
0.0,0.0,0.0,-0.08250653743743896,0.024068713188171387,-0.0069084813451922855,-0.15703195333480835,-0.00609743595123291,-0.017772360109404417,-0.2019047737121582,-0.02312493324279785,-0.03573315624208817,-0.21537327766418457,-0.08940708637237549,-0.050594527610257956,-0.16971498727798462,-0.23579543828964233,0.009115598759933619,-0.22661197185516357,-0.3260253071784973,-0.008075062521413656,-0.2599045932292938,-0.38013720512390137,-0.019283548333362432,-0.28860294818878174,-0.4282875657081604,-0.02756544422419438,-0.14320683479309082,-0.2792978882789612,-0.007824329063907953,-0.20847713947296143,-0.3887733221054077,-0.0324597175797976,-0.25352001190185547,-0.43517225980758667,-0.047300301828101965,-0.2939181923866272,-0.46337518095970154,-0.05339859087081322,-0.11405616998672485,-0.29042595624923706,-0.02806500751586327,-0.20901209115982056,-0.24872314929962158,-0.0626200254640139,-0.19959622621536255,-0.13672983646392822,-0.06267300654263863,-0.180289626121521,-0.06438368558883667,-0.051929675378517004,-0.08870983123779297,-0.2600057125091553,-0.04998251829357514,-0.1606554388999939,-0.16947519779205322,-0.0745364393672503,-0.16059070825576782,-0.08104753494262695,-0.07324348051162133,-0.14818549156188965,-0.02829796075820923,-0.06570818681331048
0.0,0.0,0.0,-0.08352351188659668,0.02292555570602417,-0.008120915246195182,-0.15945810079574585,-0.005573451519012451,-0.01971023562271057,-0.2048777937889099,-0.020587921142578125,-0.038206493807024344,-0.21499532461166382,-0.08842605352401733,-0.053420449000782355,-0.1715068817138672,-0.23604238033294678,0.006973901904189006,-0.23060405254364014,-0.3222629427909851,-0.010871284966356143,-0.26356542110443115,-0.37455838918685913,-0.022551950392312392,-0.29180508852005005,-0.42130786180496216,-0.031378792923874244,-0.14429521560668945,-0.2797044515609741,-0.009858924289233073,-0.20870912075042725,-0.38932132720947266,-0.036761941713280066,-0.25433874130249023,-0.43119990825653076,-0.0537088050963348,-0.2960945665836334,-0.45616620779037476,-0.06093258629459797,-0.11477482318878174,-0.29060477018356323,-0.029769279387778624,-0.21045756340026855,-0.24763482809066772,-0.06599015216249882,-0.20031052827835083,-0.13337141275405884,-0.0666046685995525,-0.1806052327156067,-0.06105774641036987,-0.055796290141529425,-0.08947920799255371,-0.2588074803352356,-0.05139392833132206,-0.16240233182907104,-0.16585713624954224,-0.07712200502771793,-0.16304129362106323,-0.07694858312606812,-0.0763635135712093,-0.15107452869415283,-0.024474263191223145,-0.06895373980421482
0.0,0.0,0.0,-0.0841558575630188,0.025156736373901367,-0.01022605011144151,-0.160222589969635,-0.0009527802467346191,-0.023512673283903496,-0.20565932989120483,-0.017731308937072754,-0.04317657155820598,-0.21573930978775024,-0.08774298429489136,-0.05955353630611171,-0.17136257886886597,-0.23532146215438843,0.002586992505030139,-0.2329055666923523,-0.32324278354644775,-0.01674997126588096,-0.2666466534137726,-0.377596914768219,-0.029142654220549957,-0.2946091294288635,-0.42531830072402954,-0.03815160943099727,-0.14353054761886597,-0.27806758880615234,-0.01301389066406955,-0.20798540115356445,-0.3885553479194641,-0.04132676375934352,-0.2546626031398773,-0.4314289391040802,-0.05917145190664996,-0.29688364267349243,-0.4583528935909271,-0.06683219103047122,-0.11456030607223511,-0.2876496911048889,-0.03153683124014606,-0.209844172000885,-0.24686020612716675,-0.0681520092291521,-0.2007582187652588,-0.13233155012130737,-0.06874848036000003,-0.18115687370300293,-0.059860289096832275,-0.05792588246890773,-0.09014981985092163,-0.25465482473373413,-0.051881885807006256,-0.16177719831466675,-0.16177266836166382,-0.07769490657278766,-0.1623045802116394,-0.07319116592407227,-0.0768427389664339,-0.14980614185333252,-0.021587073802947998,-0.06927426783272495
0.0,0.0,0.0,-0.08401995897293091,0.027606606483459473,-0.011308526289894871,-0.16151416301727295,0.0008225440979003906,-0.024765345868900113,-0.2084985375404358,-0.015265941619873047,-0.04449896295113831,-0.21886366605758667,-0.08479291200637817,-0.060833608401253514,-0.1737579107284546,-0.23557788133621216,0.0021224255717697815,-0.23599541187286377,-0.322471022605896,-0.01845470782859593,-0.26991045475006104,-0.3781723976135254,-0.031326448214485936,-0.2973290681838989,-0.42791393399238586,-0.040385106248095326,-0.1459413766860962,-0.27838802337646484,-0.013369652112260155,-0.2108060121536255,-0.3909286856651306,-0.04275866751117974,-0.25738823413848877,-0.4352828562259674,-0.06063932333631783,-0.29926127195358276,-0.4656156897544861,-0.06776639227314263,-0.11664700508117676,-0.28672951459884644,-0.032000207943156056,-0.21376770734786987,-0.2418389916419983,-0.06997470710916787,-0.20365190505981445,-0.12661367654800415,-0.06984608773632317,-0.18301695585250854,-0.05854439735412598,-0.057666921657755665,-0.09166240692138672,-0.25059324502944946,-0.052599405539467625,-0.16466832160949707,-0.15818798542022705,-0.07931844298286705,-0.16385596990585327,-0.07175928354263306,-0.07799097303791314,-0.14964258670806885,-0.024896860122680664,-0.0695008725349453
0.0,0.0,0.0,-0.08379274606704712,0.02475416660308838,-0.01160874106318488,-0.16040164232254028,-0.0012167096138000488,-0.025712043795294903,-0.2071743607521057,-0.014579713344573975,-0.04597318619818225,-0.21839648485183716,-0.08468031883239746,-0.06285009608001246,-0.17418909072875977,-0.2372763752937317,0.0005325694884845689,-0.23660272359848022,-0.32356756925582886,-0.020322144779868268,-0.27076464891433716,-0.3780592679977417,-0.03336851746172442,-0.29839739203453064,-0.427334725856781,-0.0425739817354156,-0.1463945508003235,-0.27996641397476196,-0.01483261939466729,-0.21121913194656372,-0.3914562463760376,-0.044297077510066174,-0.25774312019348145,-0.43461763858795166,-0.06251776293248668,-0.29957228899002075,-0.4632848799228668,-0.07018742785186305,-0.1170891523361206,-0.2884255051612854,-0.033253566178984784,-0.2126111388206482,-0.24403125047683716,-0.07134200707406535,-0.20279806852340698,-0.12923741340637207,-0.0722319938275291,-0.18262940645217896,-0.05929476022720337,-0.061119892451472424,-0.09248965978622437,-0.2530880570411682,-0.05356448218554988,-0.1643238067626953,-0.15903133153915405,-0.08043094799251094,-0.16402119398117065,-0.07124477624893188,-0.07971932813853755,-0.15082770586013794,-0.02202814817428589,-0.07194378301829829
0.0,0.0,0.0,-0.08534771203994751,0.027653872966766357,-0.01034781409094876,-0.16320550441741943,0.0026122331619262695,-0.024231366604965388,-0.21076732873916626,-0.010546267032623291,-0.04469745957891291,-0.22300082445144653,-0.08067262172698975,-0.06186623850504702,-0.17806726694107056,-0.23636823892593384,0.0024518738254641903,-0.2405821681022644,-0.3226386308670044,-0.01743974702100104,-0.27487123012542725,-0.37737441062927246,-0.03012500868777579,-0.3029290437698364,-0.42609232664108276,-0.039281964093845545,-0.14979344606399536,-0.27897733449935913,-0.013738223143320738,-0.21529126167297363,-0.388078510761261,-0.04113146269361323,-0.2614876627922058,-0.43175649642944336,-0.05795272791425532,-0.3037410080432892,-0.46086663007736206,-0.06522920706908053,-0.11958509683609009,-0.28780418634414673,-0.03302606174389666,-0.21664363145828247,-0.24365979433059692,-0.06940942236821002,-0.20660412311553955,-0.12783461809158325,-0.06887113282124346,-0.18630951642990112,-0.05690079927444458,-0.057427499235075175,-0.09370911121368408,-0.25171130895614624,-0.05425782853404826,-0.16780167818069458,-0.15755701065063477,-0.08046583810488528,-0.1680389642715454,-0.06862425804138184,-0.07899283596913165,-0.1546453833580017,-0.017740190029144287,-0.07090657183567828
0.0,0.0,0.0,-0.08466768264770508,0.02629268169403076,-0.013312640443189139,-0.16164284944534302,-0.0007155537605285645,-0.02853557917450189,-0.2092035412788391,-0.018196463584899902,-0.04978830444787263,-0.2198796272277832,-0.09168463945388794,-0.06746183040712594,-0.17503362894058228,-0.23856699466705322,-0.0008095867994484252,-0.23745161294937134,-0.32730185985565186,-0.02270035336886167,-0.27293792366981506,-0.3827073574066162,-0.03619347962711572,-0.30221664905548096,-0.43202710151672363,-0.04580538052294969,-0.14625054597854614,-0.28238803148269653,-0.01620047244404077,-0.21197032928466797,-0.3982677459716797,-0.04736410903905153,-0.26041126251220703,-0.44176000356674194,-0.06635037514541864,-0.30407416820526123,-0.46950995922088623,-0.07429841610763788,-0.11638152599334717,-0.2905651926994324,-0.03481517064545869,-0.213778555393219,-0.2489614486694336,-0.07515314671371698,-0.20328152179718018,-0.1316738724708557,-0.07558134648178338,-0.182300865650177,-0.060980916023254395,-0.06342148485754251,-0.09114140272140503,-0.2542676329612732,-0.05545830059026002,-0.16514205932617188,-0.16030025482177734,-0.08390578332517862,-0.16499954462051392,-0.07150721549987793,-0.08327490541313409,-0.15155720710754395,-0.022169291973114014,-0.07521328780029535
